country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Delhi,Delhi,"Bawana, Delhi - DPCC","28-08-2025 19:00:00",28.776200,77.051074,NH3,4,7,5
India,Delhi,Delhi,"Bawana, Delhi - DPCC","28-08-2025 19:00:00",28.776200,77.051074,SO2,3,5,4
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","28-08-2025 19:00:00",21.185571,81.343175,SO2,4,10,8
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","28-08-2025 19:00:00",21.224231,81.408350,OZONE,11,22,18
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC","28-08-2025 19:00:00",22.08815,82.13737,PM2.5,20,86,45
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","28-08-2025 19:00:00",22.118125,83.140608,PM2.5,11,69,38
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","28-08-2025 19:00:00",22.118125,83.140608,CO,10,24,15
India,Bihar,Patna,"Samanpura, Patna - BSPCB","28-08-2025 19:00:00",25.596727,85.085624,OZONE,8,88,40
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","28-08-2025 19:00:00",25.366336,87.117468,OZONE,19,24,21
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","28-08-2025 19:00:00",25.03280,85.41948,PM2.5,20,48,33
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","28-08-2025 19:00:00",25.03280,85.41948,PM10,29,68,47
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","28-08-2025 19:00:00",25.03280,85.41948,NO2,8,10,9
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","28-08-2025 19:00:00",30.751462,76.762879,SO2,1,18,6
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","28-08-2025 19:00:00",30.719859,76.738637,PM10,12,59,31
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","28-08-2025 19:00:00",30.719859,76.738637,NO2,7,51,22
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","28-08-2025 19:00:00",21.194815,81.314770,PM10,7,57,21
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","28-08-2025 19:00:00",21.194815,81.314770,OZONE,13,31,22
India,Bihar,Patna,"Muradpur, Patna - BSPCB","28-08-2025 19:00:00",25.619651,85.147382,PM2.5,5,52,31
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","28-08-2025 19:00:00",25.599486,85.113666,NH3,1,2,2
India,Bihar,Patna,"Samanpura, Patna - BSPCB","28-08-2025 19:00:00",25.596727,85.085624,PM10,53,129,89
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","28-08-2025 19:00:00",22.126650,83.483212,SO2,3,8,5
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","28-08-2025 19:00:00",22.1910172,83.5197009,NO2,NA,NA,NA
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","28-08-2025 19:00:00",28.672342,77.315260,NO2,23,46,34
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","28-08-2025 19:00:00",28.699793,77.165453,PM2.5,87,348,189
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","28-08-2025 19:00:00",28.699793,77.165453,NO2,22,83,50
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","28-08-2025 19:00:00",28.699793,77.165453,CO,9,57,18
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","28-08-2025 19:00:00",28.699793,77.165453,OZONE,3,21,8
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","28-08-2025 19:00:00",23.107969,72.574648,NO2,6,16,9
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","28-08-2025 19:00:00",23.107969,72.574648,SO2,9,16,12
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","28-08-2025 19:00:00",23.107969,72.574648,CO,17,52,24
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","28-08-2025 19:00:00",22.977134,72.553024,PM2.5,14,53,30
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD","28-08-2025 19:00:00",28.5627763,77.1180053,PM2.5,51,287,109
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD","28-08-2025 19:00:00",28.5627763,77.1180053,NO2,39,116,78
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD","28-08-2025 19:00:00",28.5627763,77.1180053,OZONE,1,6,1
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","28-08-2025 19:00:00",28.6811736,77.3025234,NO2,23,50,39
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","28-08-2025 19:00:00",28.6811736,77.3025234,SO2,1,49,27
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","28-08-2025 19:00:00",28.6811736,77.3025234,CO,19,119,44
India,Delhi,Delhi,"ITO, Delhi - CPCB","28-08-2025 19:00:00",28.628624,77.241060,NH3,5,8,6
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","28-08-2025 19:00:00",28.732820,77.170633,NO2,8,25,14
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD","28-08-2025 19:00:00",28.7256504,77.2011573,PM2.5,49,328,120
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD","28-08-2025 19:00:00",28.7256504,77.2011573,CO,9,90,20
India,Delhi,Delhi,"DTU, Delhi - CPCB","28-08-2025 19:00:00",28.7500499,77.1112615,PM2.5,13,73,35
India,Delhi,Delhi,"DTU, Delhi - CPCB","28-08-2025 19:00:00",28.7500499,77.1112615,PM10,47,166,114
India,Delhi,Delhi,"DTU, Delhi - CPCB","28-08-2025 19:00:00",28.7500499,77.1112615,NO2,49,71,53
India,Delhi,Delhi,"DTU, Delhi - CPCB","28-08-2025 19:00:00",28.7500499,77.1112615,CO,16,42,21
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","28-08-2025 19:00:00",28.498571,77.264840,PM2.5,33,183,89
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","28-08-2025 19:00:00",28.498571,77.264840,NH3,4,7,5
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","28-08-2025 19:00:00",28.6514781,77.1473105,OZONE,8,19,9
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","28-08-2025 19:00:00",28.5504249,77.2159377,PM10,40,136,98
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","28-08-2025 19:00:00",28.5504249,77.2159377,SO2,27,30,28
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","28-08-2025 19:00:00",28.710508,77.249485,PM10,83,240,125
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","28-08-2025 19:00:00",28.710508,77.249485,NH3,7,10,8
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","28-08-2025 19:00:00",28.531346,77.190156,PM10,31,103,70
India,Delhi,Delhi,"Pusa, Delhi - DPCC","28-08-2025 19:00:00",28.639652,77.146275,SO2,13,26,20
India,Delhi,Delhi,"Pusa, Delhi - DPCC","28-08-2025 19:00:00",28.639652,77.146275,CO,26,112,50
India,Delhi,Delhi,"Pusa, Delhi - IMD","28-08-2025 19:00:00",28.636110,77.173332,PM10,15,433,108
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","28-08-2025 19:00:00",28.563262,77.186937,NO2,16,52,31
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","28-08-2025 19:00:00",28.563262,77.186937,CO,6,145,14
India,Delhi,Delhi,"Rohini, Delhi - DPCC","28-08-2025 19:00:00",28.732528,77.119920,NH3,3,4,3
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD","28-08-2025 19:00:00",28.6573814,77.1585447,CO,32,133,46
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","28-08-2025 19:00:00",28.623763,77.287209,PM10,66,179,129
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","28-08-2025 19:00:00",28.623763,77.287209,NO2,16,91,47
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","28-08-2025 19:00:00",28.623763,77.287209,NH3,4,7,5
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","28-08-2025 19:00:00",23.020509,72.579261,NH3,2,3,3
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","28-08-2025 19:00:00",23.016834,72.625775,PM2.5,37,113,65
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","28-08-2025 19:00:00",23.041137,72.456691,NO2,24,31,26
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","28-08-2025 19:00:00",28.570173,76.933762,OZONE,3,43,38
India,Delhi,Delhi,"Narela, Delhi - DPCC","28-08-2025 19:00:00",28.822836,77.101981,PM2.5,39,123,86
India,Delhi,Delhi,"Narela, Delhi - DPCC","28-08-2025 19:00:00",28.822836,77.101981,NO2,8,57,29
India,Delhi,Delhi,"Narela, Delhi - DPCC","28-08-2025 19:00:00",28.822836,77.101981,NH3,2,13,6
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","28-08-2025 19:00:00",28.636429,77.201067,PM10,46,149,90
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","28-08-2025 19:00:00",28.636429,77.201067,NH3,3,4,3
India,Delhi,Delhi,"Mundka, Delhi - DPCC","28-08-2025 19:00:00",28.684678,77.076574,NO2,25,82,49
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","28-08-2025 19:00:00",23.80569,86.44268,PM2.5,NA,NA,NA
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","28-08-2025 19:00:00",23.80569,86.44268,CO,2,105,40
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB","28-08-2025 19:00:00",23.707909,86.414670,PM10,22,64,43
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB","28-08-2025 19:00:00",23.707909,86.414670,CO,28,98,55
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB","28-08-2025 19:00:00",23.707909,86.414670,OZONE,1,21,11
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","28-08-2025 19:00:00",16.172806,75.659694,NH3,1,2,1
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","28-08-2025 19:00:00",16.172806,75.659694,SO2,7,7,7
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB","28-08-2025 19:00:00",15.888653,74.541751,PM2.5,4,20,9
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","28-08-2025 19:00:00",20.362421,72.918013,NO2,NA,NA,NA
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","28-08-2025 19:00:00",22.969611,72.643500,PM2.5,28,90,63
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","28-08-2025 19:00:00",22.969611,72.643500,NH3,4,4,4
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","28-08-2025 19:00:00",22.969611,72.643500,SO2,19,25,22
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD","28-08-2025 19:00:00",28.422681,77.148944,PM2.5,18,111,60
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD","28-08-2025 19:00:00",28.422681,77.148944,NO2,5,10,7
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD","28-08-2025 19:00:00",28.422681,77.148944,OZONE,17,21,20
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","28-08-2025 19:00:00",28.3153,76.9143,NH3,4,6,5
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB","28-08-2025 19:00:00",15.888653,74.541751,OZONE,18,19,19
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","28-08-2025 19:00:00",12.9135218,77.5950804,PM10,67,69,68
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","28-08-2025 19:00:00",12.9135218,77.5950804,SO2,24,25,24
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","28-08-2025 19:00:00",12.951913,77.539784,PM10,9,38,22
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","28-08-2025 19:00:00",12.9756843,77.5660749,SO2,NA,NA,NA
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","28-08-2025 19:00:00",12.9756843,77.5660749,CO,58,62,60
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","28-08-2025 19:00:00",13.029152,77.585901,PM10,6,24,15
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","28-08-2025 19:00:00",23.023389,72.515201,OZONE,1,18,12
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","28-08-2025 19:00:00",23.076793,72.627874,NO2,13,99,43
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","28-08-2025 19:00:00",23.076793,72.627874,SO2,1,15,6
India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM","28-08-2025 19:00:00",23.043070,72.562968,PM10,47,73,62
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","28-08-2025 19:00:00",21.613267,73.010555,NO2,23,28,26
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","28-08-2025 19:00:00",23.163798,72.677768,NO2,6,30,14
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","28-08-2025 19:00:00",13.0270199,77.494094,SO2,2,10,5
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB","28-08-2025 19:00:00",12.990328,77.5431385,NO2,17,24,20
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","28-08-2025 19:00:00",13.0246342,77.5080115,PM2.5,41,62,47
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","28-08-2025 19:00:00",12.917348,77.622813,PM10,12,72,47
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","28-08-2025 19:00:00",12.917348,77.622813,NH3,2,2,2
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","28-08-2025 19:00:00",13.428828,77.731418,NH3,1,2,2
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB","28-08-2025 19:00:00",14.475800,75.905200,NH3,2,4,2
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","28-08-2025 19:00:00",15.459706,75.008381,SO2,1,3,3
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","28-08-2025 19:00:00",15.459706,75.008381,OZONE,11,20,16
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","28-08-2025 19:00:00",15.3714823,75.1160168,PM2.5,28,35,32
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","28-08-2025 19:00:00",15.3714823,75.1160168,PM10,40,47,44
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","28-08-2025 19:00:00",15.3714823,75.1160168,CO,6,16,14
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","28-08-2025 19:00:00",12.938539,77.590100,NO2,5,29,10
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","28-08-2025 19:00:00",12.920984,77.584908,SO2,3,8,5
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","28-08-2025 19:00:00",12.7816279,77.6299145,PM2.5,32,44,36
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","28-08-2025 19:00:00",13.0270199,77.494094,NO2,19,24,21
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","28-08-2025 19:00:00",23.243639,72.68994,CO,2,2,1
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","28-08-2025 19:00:00",23.243639,72.68994,OZONE,1,9,6
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","28-08-2025 19:00:00",23.221714,72.654328,NO2,15,21,18
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","28-08-2025 19:00:00",23.221714,72.654328,NH3,2,3,2
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","28-08-2025 19:00:00",30.943887,76.801991,PM2.5,25,77,47
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","28-08-2025 19:00:00",22.7524,75.8872,CO,19,25,24
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","28-08-2025 19:00:00",22.7524,75.8872,OZONE,7,9,8
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","28-08-2025 19:00:00",22.6780,75.8559,PM10,8,41,19
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","28-08-2025 19:00:00",22.6780,75.8559,SO2,47,50,49
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","28-08-2025 19:00:00",22.7084,75.8815,PM10,11,34,19
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","28-08-2025 19:00:00",22.7084,75.8815,CO,12,14,12
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","28-08-2025 19:00:00",22.7084,75.8815,OZONE,9,12,11
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","28-08-2025 19:00:00",23.163174,79.973061,NO2,36,37,36
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","28-08-2025 19:00:00",23.163174,79.973061,OZONE,6,66,56
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","28-08-2025 19:00:00",23.142888,79.916147,NH3,2,2,2
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","28-08-2025 19:00:00",26.259242,78.216432,OZONE,32,78,60
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","28-08-2025 19:00:00",26.200388,78.147714,NH3,1,2,2
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","28-08-2025 19:00:00",26.200388,78.147714,OZONE,22,40,30
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","28-08-2025 19:00:00",22.7289,75.8076,PM2.5,2,18,9
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","28-08-2025 19:00:00",22.4310,75.5213,NO2,46,73,62
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","28-08-2025 19:00:00",12.889250,74.853000,SO2,6,7,7
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","28-08-2025 19:00:00",12.21041,76.37376,PM10,17,38,27
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","28-08-2025 19:00:00",12.21041,76.37376,NH3,3,7,5
India,Karnataka,Raichur,"Haji Colony, Raichur - KSPCB","28-08-2025 19:00:00",16.208139,77.348417,CO,6,12,6
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","28-08-2025 19:00:00",12.733409,77.298051,PM2.5,NA,NA,NA
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","28-08-2025 19:00:00",16.802639,75.722694,NH3,1,2,1
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","28-08-2025 19:00:00",16.802639,75.722694,CO,8,120,24
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","28-08-2025 19:00:00",16.7602,77.1428,SO2,14,20,17
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","28-08-2025 19:00:00",10.073232,76.302765,PM10,37,289,59
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","28-08-2025 19:00:00",10.532400,76.215900,PM2.5,39,49,44
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","28-08-2025 19:00:00",23.210494,77.425409,NO2,7,40,13
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","28-08-2025 19:00:00",23.210494,77.425409,OZONE,23,43,34
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","28-08-2025 19:00:00",23.233584,77.400574,PM10,28,68,45
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","28-08-2025 19:00:00",11.875000,75.373200,CO,NA,NA,NA
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","28-08-2025 19:00:00",8.8787,76.6073,SO2,2,3,2
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","28-08-2025 19:00:00",8.563700,76.886500,PM2.5,38,44,41
India,"Madhya Pradesh",Damoh,"Shrivastav Colony, Damoh - MPPCB","28-08-2025 19:00:00",23.81748678,79.446246,PM10,NA,NA,NA
India,"Madhya Pradesh",Damoh,"Shrivastav Colony, Damoh - MPPCB","28-08-2025 19:00:00",23.81748678,79.446246,CO,NA,NA,NA
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","28-08-2025 19:00:00",26.203442,78.193251,PM10,47,500,154
India,Karnataka,Karwar,"KHB Colony, Karwar - KSPCB","28-08-2025 19:00:00",14.816666,74.141003,PM10,3,25,12
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","28-08-2025 19:00:00",12.415911,75.735050,PM10,9,18,14
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","28-08-2025 19:00:00",10.073232,76.302765,OZONE,11,15,12
India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB","28-08-2025 19:00:00",23.8640158,78.80289321,PM10,14,82,46
India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB","28-08-2025 19:00:00",23.8640158,78.80289321,SO2,4,5,4
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","28-08-2025 19:00:00",24.58434363,80.8549414,PM10,NA,NA,NA
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","28-08-2025 19:00:00",24.58434363,80.8549414,OZONE,7,14,11
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","28-08-2025 19:00:00",24.108970,82.645580,PM10,53,125,82
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","28-08-2025 19:00:00",19.10122,74.73339,SO2,NA,NA,NA
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","28-08-2025 19:00:00",20.719516,77.000253,PM10,19,36,27
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","28-08-2025 19:00:00",19.786089,72.757971,NH3,9,16,13
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","28-08-2025 19:00:00",19.786089,72.757971,CO,38,78,53
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","28-08-2025 19:00:00",19.962900,79.298714,SO2,28,29,28
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","28-08-2025 19:00:00",19.9775302,79.2337086,PM2.5,8,86,34
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","28-08-2025 19:00:00",20.918946,74.776388,NO2,4,14,6
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","28-08-2025 19:00:00",20.918946,74.776388,SO2,1,12,8
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","28-08-2025 19:00:00",23.168606,79.932247,NH3,1,4,3
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","28-08-2025 19:00:00",23.168606,79.932247,CO,8,114,38
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","28-08-2025 19:00:00",23.218135,79.957770,NO2,18,40,26
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","28-08-2025 19:00:00",23.218135,79.957770,NH3,2,2,2
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","28-08-2025 19:00:00",23.218135,79.957770,SO2,6,8,7
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","28-08-2025 19:00:00",23.218135,79.957770,CO,4,42,22
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","28-08-2025 19:00:00",23.218135,79.957770,OZONE,10,47,18
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","28-08-2025 19:00:00",18.39963,76.57452,CO,2,42,16
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","28-08-2025 19:00:00",18.1023399,73.4783687,NO2,10,31,15
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","28-08-2025 19:00:00",20.555712,74.529236,PM2.5,34,58,46
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","28-08-2025 19:00:00",20.555712,74.529236,SO2,6,64,13
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","28-08-2025 19:00:00",20.555712,74.529236,CO,24,70,39
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","28-08-2025 19:00:00",19.25292,73.142019,NO2,7,9,8
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","28-08-2025 19:00:00",19.25292,73.142019,SO2,6,8,7
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","28-08-2025 19:00:00",16.7143745,74.2426398,PM10,11,35,21
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","28-08-2025 19:00:00",16.7143745,74.2426398,CO,4,8,7
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","28-08-2025 19:00:00",18.39963,76.57452,PM2.5,8,92,28
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","28-08-2025 19:00:00",19.0243902,73.0406721,PM2.5,17,24,20
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","28-08-2025 19:00:00",19.0243902,73.0406721,SO2,1,5,3
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","28-08-2025 19:00:00",19.0243902,73.0406721,OZONE,12,24,19
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","28-08-2025 19:00:00",19.309073,73.057223,CO,20,38,28
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","28-08-2025 19:00:00",19.786089,72.757971,NO2,8,18,14
India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","28-08-2025 19:00:00",23.331731,75.045981,PM2.5,1,49,17
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","28-08-2025 19:00:00",23.838586,78.759431,NH3,NA,NA,NA
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","28-08-2025 19:00:00",19.8389439,75.244448,NH3,10,11,11
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","28-08-2025 19:00:00",19.863756,75.321188,SO2,8,31,19
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","28-08-2025 19:00:00",19.875620,75.387310,PM10,20,42,29
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","28-08-2025 19:00:00",19.875620,75.387310,CO,6,16,10
